,鄉鎮市區,交易標的,都市土地使用分區,交易年,總樓層數,建物型態,主要建材,有無管理組織,車位總價元,建物移轉總面積坪,屋齡,房間數,樓層比
14695,永和區,房地(土地+建物),商,107,5,透天厝,4,0,0,26.132975,39,9,1.0
15008,泰山區,房地(土地+建物)+車位,住,107,3,透天厝,4,1,0,89.579325,10,10,1.0
15149,永和區,房地(土地+建物),其他,107,6,華廈(10層含以下有電梯),4,0,0,27.530525,23,6,0.8333333333333334
15185,五股區,房地(土地+建物),其他,107,17,住宅大樓(11層含以上有電梯),4,1,0,22.690525,22,4,0.9411764705882353
15436,永和區,房地(土地+建物),其他,107,6,套房(1房1廳1衛),4,0,0,16.634475,26,3,0.3333333333333333
15570,三芝區,房地(土地+建物)+車位,住,107,4,透天厝,4,0,0,76.05454999999999,20,11,1.0
15620,中和區,房地(土地+建物),其他,107,5,華廈(10層含以下有電梯),4,1,0,32.3796,20,7,0.4
16046,樹林區,房地(土地+建物)+車位,商,107,10,華廈(10層含以下有電梯),4,1,0,57.56575,10,7,0.8
16180,泰山區,房地(土地+建物)+車位,商,107,9,華廈(10層含以下有電梯),4,1,1200000,52.154025,15,8,0.2222222222222222
16665,貢寮區,房地(土地+建物)+車位,住,107,5,公寓(5樓含以下無電梯),4,0,0,44.48565,22,7,0.6
16885,瑞芳區,房地(土地+建物),住,107,6,華廈(10層含以下有電梯),4,0,0,38.877300000000005,20,5,0.16666666666666666
17329,五股區,房地(土地+建物)+車位,商,107,11,住宅大樓(11層含以上有電梯),4,1,0,40.743725,21,7,0.6363636363636364
17334,深坑區,房地(土地+建物)+車位,住,107,7,華廈(10層含以下有電梯),4,1,0,53.5304,27,8,0.7142857142857143
17873,林口區,房地(土地+建物)+車位,其他,107,11,住宅大樓(11層含以上有電梯),4,1,0,55.439175,12,7,0.45454545454545453
18348,板橋區,房地(土地+建物),商,107,2,透天厝,5,0,0,7.287224999999999,51,5,1.0
18913,永和區,房地(土地+建物)+車位,其他,107,14,住宅大樓(11層含以上有電梯),4,1,0,28.625574999999998,19,7,0.5714285714285714
19140,汐止區,房地(土地+建物),其他,107,2,透天厝,4,1,0,57.027300000000004,37,12,1.0
19217,鶯歌區,房地(土地+建物)+車位,商,107,13,住宅大樓(11層含以上有電梯),4,1,0,51.155775000000006,12,7,0.5384615384615384
19426,三峽區,房地(土地+建物),其他,107,8,華廈(10層含以下有電梯),4,1,0,29.956575,23,5,0.625
20799,板橋區,房地(土地+建物)+車位,商,107,23,套房(1房1廳1衛),4,1,0,20.948125,17,3,0.7391304347826086
21181,五股區,房地(土地+建物)+車位,其他,107,17,住宅大樓(11層含以上有電梯),4,1,0,69.916825,22,9,0.7058823529411765
21185,林口區,房地(土地+建物)+車位,其他,107,3,透天厝,4,0,0,53.06455,11,8,1.0
21259,三峽區,房地(土地+建物),商,107,9,華廈(10層含以下有電梯),4,1,0,28.946225,25,6,0.7777777777777778
21303,三芝區,房地(土地+建物),商,107,4,公寓(5樓含以下無電梯),4,0,0,32.201125,37,6,1.0
21557,淡水區,房地(土地+建物),其他,107,7,華廈(10層含以下有電梯),4,1,0,43.998625,30,9,1.0
21885,五股區,房地(土地+建物)+車位,其他,107,9,套房(1房1廳1衛),4,1,1200000,28.6044,21,3,0.3333333333333333
21930,八里區,房地(土地+建物)+車位,商,107,9,華廈(10層含以下有電梯),4,1,0,45.129974999999995,21,6,0.5555555555555556
22097,三峽區,房地(土地+建物)+車位,其他,107,8,華廈(10層含以下有電梯),4,1,0,33.3355,23,6,0.75
22206,瑞芳區,房地(土地+建物),住,107,2,公寓(5樓含以下無電梯),5,0,0,31.24825,38,6,1.0
22301,五股區,房地(土地+建物),其他,107,9,套房(1房1廳1衛),4,1,0,16.392474999999997,21,3,0.8888888888888888
22397,樹林區,房地(土地+建物),商,107,6,華廈(10層含以下有電梯),4,0,0,23.241075,40,4,1.0
22794,泰山區,房地(土地+建物),商,107,2,透天厝,5,0,0,45.375,50,6,1.0
22822,新莊區,房地(土地+建物),商,107,7,華廈(10層含以下有電梯),4,1,0,50.22709999999999,26,9,0.7142857142857143
23463,金山區,房地(土地+建物)+車位,住,107,5,公寓(5樓含以下無電梯),4,0,0,39.104175000000005,22,5,0.4
24697,萬里區,房地(土地+建物),住,107,3,透天厝,4,0,0,43.5963,26,8,1.0
24940,三重區,房地(土地+建物)+車位,其他,107,7,華廈(10層含以下有電梯),4,0,1200000,34.424499999999995,19,7,1.0
25075,金山區,房地(土地+建物),其他,107,4,公寓(5樓含以下無電梯),4,0,0,29.024875,37,7,0.5
25383,中和區,房地(土地+建物)+車位,商,107,13,套房(1房1廳1衛),4,1,0,20.7031,15,3,0.8461538461538461
25729,樹林區,房地(土地+建物),其他,107,2,透天厝,5,0,0,36.3,45,10,1.0
26693,永和區,房地(土地+建物)+車位,商,107,7,華廈(10層含以下有電梯),4,1,0,46.21897499999999,32,7,0.2857142857142857
26717,貢寮區,房地(土地+建物),住,107,3,透天厝,4,1,0,8.86325,21,7,1.0
26959,瑞芳區,房地(土地+建物)+車位,商,107,5,公寓(5樓含以下無電梯),4,1,0,43.290775000000004,23,8,0.6
27453,中和區,房地(土地+建物)+車位,其他,107,5,透天厝,4,1,0,55.765874999999994,21,11,1.0
27818,深坑區,房地(土地+建物)+車位,住,107,5,公寓(5樓含以下無電梯),4,0,0,49.22582499999999,28,8,0.2
27841,雙溪區,房地(土地+建物),住,107,2,透天厝,5,0,0,45.296350000000004,42,10,1.0
28189,汐止區,房地(土地+建物)+車位,其他,107,8,華廈(10層含以下有電梯),4,0,0,48.499825,25,8,1.0
30602,永和區,房地(土地+建物),其他,107,14,住宅大樓(11層含以上有電梯),4,1,0,32.784949999999995,19,7,0.8571428571428571
31443,板橋區,房地(土地+建物),其他,107,2,透天厝,5,0,0,25.18615,51,5,1.0
31683,鶯歌區,房地(土地+建物),商,107,3,透天厝,5,0,0,58.09815,38,10,1.0
31719,土城區,房地(土地+建物)+車位,其他,107,20,套房(1房1廳1衛),4,1,0,23.616175,20,3,0.85
32060,林口區,房地(土地+建物)+車位,商,106,14,套房(1房1廳1衛),4,1,0,21.622700000000002,8,3,0.7142857142857143
32095,林口區,房地(土地+建物)+車位,其他,107,10,華廈(10層含以下有電梯),4,1,1500000,40.64995,14,7,0.3
32771,貢寮區,房地(土地+建物),住,107,5,公寓(5樓含以下無電梯),4,0,0,28.120399999999997,20,6,0.2
32783,萬里區,房地(土地+建物)+車位,住,107,10,套房(1房1廳1衛),4,1,0,14.807375,20,3,0.2
33194,汐止區,房地(土地+建物),其他,107,18,套房(1房1廳1衛),4,1,0,12.463000000000001,22,3,0.3888888888888889
33549,新莊區,房地(土地+建物),其他,107,3,透天厝,5,0,0,24.73845,50,6,1.0
33886,中和區,房地(土地+建物),商,107,3,透天厝,5,0,0,68.089725,49,10,1.0
34567,五股區,房地(土地+建物)+車位,住,106,2,透天厝,4,1,0,60.666375,19,8,1.0
35783,汐止區,房地(土地+建物)+車位,商,106,6,華廈(10層含以下有電梯),4,1,0,39.712199999999996,20,6,0.3333333333333333
37340,萬里區,房地(土地+建物),其他,106,5,公寓(5樓含以下無電梯),4,1,0,27.209875,33,5,0.8
40323,萬里區,房地(土地+建物)+車位,住,106,14,住宅大樓(11層含以上有電梯),4,1,0,34.908500000000004,17,3,0.6428571428571429
40630,泰山區,房地(土地+建物)+車位,住,106,12,套房(1房1廳1衛),4,1,0,26.62605,25,3,0.5833333333333334
40657,瑞芳區,房地(土地+建物)+車位,住,106,5,公寓(5樓含以下無電梯),4,0,0,22.72985,22,4,1.0
41309,新莊區,房地(土地+建物),其他,106,7,華廈(10層含以下有電梯),4,1,0,21.2476,24,4,0.5714285714285714
41717,三重區,房地(土地+建物),其他,106,10,華廈(10層含以下有電梯),4,1,0,6.0348749999999995,11,7,0.6
43165,八里區,房地(土地+建物),商,106,10,華廈(10層含以下有電梯),4,1,0,23.31065,22,4,1.0
43243,汐止區,房地(土地+建物),商,106,3,透天厝,5,0,0,37.216575,45,9,1.0
43728,五股區,房地(土地+建物)+車位,商,106,9,華廈(10層含以下有電梯),4,1,0,40.17805,17,6,0.8888888888888888
43824,八里區,房地(土地+建物),商,106,2,透天厝,5,0,0,67.62689999999999,49,8,1.0
44134,金山區,房地(土地+建物)+車位,住,106,5,透天厝,4,0,0,66.34429999999999,21,11,1.0
44746,淡水區,房地(土地+建物)+車位,其他,105,6,華廈(10層含以下有電梯),4,1,1300000,51.415925,-1,7,0.5
45078,蘆洲區,房地(土地+建物),其他,106,3,公寓(5樓含以下無電梯),5,0,0,18.500899999999998,43,3,0.3333333333333333
46332,五股區,房地(土地+建物)+車位,其他,106,2,透天厝,4,1,0,61.8794,32,9,1.0
48936,林口區,房地(土地+建物),商,106,14,套房(1房1廳1衛),4,1,0,11.374,11,3,0.6428571428571429
49177,貢寮區,房地(土地+建物),商,106,5,公寓(5樓含以下無電梯),4,0,0,33.774125,20,6,0.6
49723,五股區,房地(土地+建物),商,106,2,透天厝,5,0,0,35.84625,44,7,1.0
50617,三重區,房地(土地+建物),其他,105,2,透天厝,5,0,0,17.886825,51,6,1.0
50620,三芝區,房地(土地+建物)+車位,住,106,4,公寓(5樓含以下無電梯),4,0,0,41.911375,22,7,0.75
51718,三芝區,房地(土地+建物),商,105,2,透天厝,5,0,0,78.90107499999999,44,13,1.0
52107,淡水區,房地(土地+建物),其他,106,1,透天厝,5,0,0,18.879025,55,13,1.0
52857,土城區,房地(土地+建物),其他,106,2,透天厝,5,0,0,7.474775,42,6,1.0
52957,五股區,房地(土地+建物),商,106,12,套房(1房1廳1衛),4,1,0,14.284049999999999,21,3,0.9166666666666666
53668,萬里區,房地(土地+建物),商,106,5,公寓(5樓含以下無電梯),4,0,0,22.741950000000003,33,5,0.6
53898,樹林區,房地(土地+建物)+車位,商,106,19,套房(1房1廳1衛),4,1,1200000,37.17725,8,3,0.5789473684210527
54009,板橋區,房地(土地+建物)+車位,住,106,7,透天厝,4,1,0,74.66305,7,8,1.0
54597,鶯歌區,房地(土地+建物)+車位,商,106,5,公寓(5樓含以下無電梯),4,0,0,40.761874999999996,23,7,1.0
55101,三峽區,房地(土地+建物),其他,106,16,套房(1房1廳1衛),4,1,0,11.201575,23,3,0.125
56331,三芝區,房地(土地+建物),商,110,12,住宅大樓(11層含以上有電梯),4,1,0,32.642775,25,6,0.5833333333333334
57172,石門區,房地(土地+建物),住,110,2,透天厝,4,0,0,49.9125,41,13,1.0
59503,三芝區,房地(土地+建物)+車位,其他,105,8,華廈(10層含以下有電梯),4,1,0,43.054825,22,7,0.25
